# OpenSignals Text File Format. Version 1
# {"20:19:07:00:80:D4": {"position": 0, "device": "bitalino_rev", "device name": "20:19:07:00:80:D4", "device connection": "BTH20:19:07:00:80:D4", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-3-9", "time": "14:22:11.221", "channels": [1], "sensor": ["RAW"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
12	0	0	0	0	532	
13	0	0	0	0	528	
14	0	0	0	0	500	
15	0	0	0	0	505	
0	0	0	0	0	513	
1	0	0	0	0	501	
2	0	0	0	0	492	
3	0	0	0	0	500	
4	0	0	0	0	521	
5	0	0	0	0	519	
6	0	0	0	0	507	
7	0	0	0	0	499	
8	0	0	0	0	496	
9	0	0	0	0	504	
10	0	0	0	0	496	
11	0	0	0	0	503	
12	0	0	0	0	499	
13	0	0	0	0	517	
14	0	0	0	0	524	
15	0	0	0	0	528	
0	0	0	0	0	520	
1	0	0	0	0	530	
2	0	0	0	0	528	
3	0	0	0	0	529	
4	0	0	0	0	527	
5	0	0	0	0	517	
6	0	0	0	0	504	
7	0	0	0	0	500	
8	0	0	0	0	508	
9	0	0	0	0	515	
10	0	0	0	0	512	
11	0	0	0	0	516	
12	0	0	0	0	512	
13	0	0	0	0	507	
14	0	0	0	0	509	
15	0	0	0	0	512	
0	0	0	0	0	503	
1	0	0	0	0	513	
2	0	0	0	0	518	
3	0	0	0	0	513	
4	0	0	0	0	509	
5	0	0	0	0	504	
6	0	0	0	0	497	
7	0	0	0	0	502	
8	0	0	0	0	504	
9	0	0	0	0	503	
10	0	0	0	0	504	
11	0	0	0	0	507	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	516	
1	0	0	0	0	516	
2	0	0	0	0	519	
3	0	0	0	0	524	
4	0	0	0	0	514	
5	0	0	0	0	511	
6	0	0	0	0	514	
7	0	0	0	0	507	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	507	
11	0	0	0	0	507	
12	0	0	0	0	509	
13	0	0	0	0	507	
14	0	0	0	0	512	
15	0	0	0	0	513	
0	0	0	0	0	513	
1	0	0	0	0	507	
2	0	0	0	0	497	
3	0	0	0	0	502	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	516	
7	0	0	0	0	518	
8	0	0	0	0	518	
9	0	0	0	0	516	
10	0	0	0	0	514	
11	0	0	0	0	508	
12	0	0	0	0	511	
13	0	0	0	0	505	
14	0	0	0	0	508	
15	0	0	0	0	510	
0	0	0	0	0	508	
1	0	0	0	0	513	
2	0	0	0	0	513	
3	0	0	0	0	513	
4	0	0	0	0	510	
5	0	0	0	0	507	
6	0	0	0	0	511	
7	0	0	0	0	519	
8	0	0	0	0	519	
9	0	0	0	0	523	
10	0	0	0	0	516	
11	0	0	0	0	511	
12	0	0	0	0	512	
13	0	0	0	0	508	
14	0	0	0	0	497	
15	0	0	0	0	499	
0	0	0	0	0	515	
1	0	0	0	0	514	
2	0	0	0	0	515	
3	0	0	0	0	515	
4	0	0	0	0	508	
5	0	0	0	0	503	
6	0	0	0	0	510	
7	0	0	0	0	517	
8	0	0	0	0	516	
9	0	0	0	0	514	
10	0	0	0	0	515	
11	0	0	0	0	516	
12	0	0	0	0	514	
13	0	0	0	0	511	
14	0	0	0	0	512	
15	0	0	0	0	511	
0	0	0	0	0	508	
1	0	0	0	0	505	
2	0	0	0	0	505	
3	0	0	0	0	503	
4	0	0	0	0	510	
5	0	0	0	0	512	
6	0	0	0	0	509	
7	0	0	0	0	512	
8	0	0	0	0	511	
9	0	0	0	0	512	
10	0	0	0	0	507	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	505	
14	0	0	0	0	511	
15	0	0	0	0	513	
0	0	0	0	0	515	
1	0	0	0	0	516	
2	0	0	0	0	515	
3	0	0	0	0	507	
4	0	0	0	0	504	
5	0	0	0	0	509	
6	0	0	0	0	510	
7	0	0	0	0	514	
8	0	0	0	0	515	
9	0	0	0	0	511	
10	0	0	0	0	505	
11	0	0	0	0	502	
12	0	0	0	0	507	
13	0	0	0	0	513	
14	0	0	0	0	512	
15	0	0	0	0	509	
0	0	0	0	0	511	
1	0	0	0	0	517	
2	0	0	0	0	519	
3	0	0	0	0	512	
4	0	0	0	0	501	
5	0	0	0	0	507	
6	0	0	0	0	509	
7	0	0	0	0	502	
8	0	0	0	0	501	
9	0	0	0	0	499	
10	0	0	0	0	503	
11	0	0	0	0	508	
12	0	0	0	0	517	
13	0	0	0	0	524	
14	0	0	0	0	521	
15	0	0	0	0	518	
0	0	0	0	0	520	
1	0	0	0	0	518	
2	0	0	0	0	519	
3	0	0	0	0	515	
4	0	0	0	0	509	
5	0	0	0	0	505	
6	0	0	0	0	508	
7	0	0	0	0	507	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	501	
11	0	0	0	0	496	
12	0	0	0	0	502	
13	0	0	0	0	508	
14	0	0	0	0	507	
15	0	0	0	0	504	
0	0	0	0	0	505	
1	0	0	0	0	515	
2	0	0	0	0	532	
3	0	0	0	0	529	
4	0	0	0	0	521	
5	0	0	0	0	510	
6	0	0	0	0	504	
7	0	0	0	0	506	
8	0	0	0	0	507	
9	0	0	0	0	505	
10	0	0	0	0	509	
11	0	0	0	0	511	
12	0	0	0	0	512	
13	0	0	0	0	516	
14	0	0	0	0	513	
15	0	0	0	0	503	
0	0	0	0	0	492	
1	0	0	0	0	496	
2	0	0	0	0	502	
3	0	0	0	0	499	
4	0	0	0	0	505	
5	0	0	0	0	509	
6	0	0	0	0	526	
7	0	0	0	0	538	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	514	
11	0	0	0	0	503	
12	0	0	0	0	494	
13	0	0	0	0	491	
14	0	0	0	0	490	
15	0	0	0	0	488	
0	0	0	0	0	501	
1	0	0	0	0	512	
2	0	0	0	0	518	
3	0	0	0	0	534	
4	0	0	0	0	550	
5	0	0	0	0	548	
6	0	0	0	0	535	
7	0	0	0	0	523	
8	0	0	0	0	515	
9	0	0	0	0	508	
10	0	0	0	0	499	
11	0	0	0	0	493	
12	0	0	0	0	482	
13	0	0	0	0	494	
14	0	0	0	0	515	
15	0	0	0	0	516	
0	0	0	0	0	512	
1	0	0	0	0	514	
2	0	0	0	0	504	
3	0	0	0	0	498	
4	0	0	0	0	493	
5	0	0	0	0	499	
6	0	0	0	0	494	
7	0	0	0	0	500	
8	0	0	0	0	509	
9	0	0	0	0	519	
10	0	0	0	0	526	
11	0	0	0	0	517	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	504	
15	0	0	0	0	506	
0	0	0	0	0	513	
1	0	0	0	0	518	
2	0	0	0	0	525	
3	0	0	0	0	526	
4	0	0	0	0	519	
5	0	0	0	0	523	
6	0	0	0	0	519	
7	0	0	0	0	511	
8	0	0	0	0	507	
9	0	0	0	0	511	
10	0	0	0	0	517	
11	0	0	0	0	519	
12	0	0	0	0	521	
13	0	0	0	0	521	
14	0	0	0	0	518	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	506	
2	0	0	0	0	511	
3	0	0	0	0	512	
4	0	0	0	0	524	
5	0	0	0	0	523	
6	0	0	0	0	503	
7	0	0	0	0	491	
8	0	0	0	0	495	
9	0	0	0	0	495	
10	0	0	0	0	492	
11	0	0	0	0	505	
12	0	0	0	0	514	
13	0	0	0	0	518	
14	0	0	0	0	515	
15	0	0	0	0	514	
0	0	0	0	0	510	
1	0	0	0	0	503	
2	0	0	0	0	505	
3	0	0	0	0	504	
4	0	0	0	0	510	
5	0	0	0	0	514	
6	0	0	0	0	519	
7	0	0	0	0	518	
8	0	0	0	0	510	
9	0	0	0	0	512	
10	0	0	0	0	509	
11	0	0	0	0	506	
12	0	0	0	0	508	
13	0	0	0	0	502	
14	0	0	0	0	498	
15	0	0	0	0	506	
0	0	0	0	0	516	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	512	
4	0	0	0	0	527	
5	0	0	0	0	531	
6	0	0	0	0	521	
7	0	0	0	0	515	
8	0	0	0	0	510	
9	0	0	0	0	513	
10	0	0	0	0	531	
11	0	0	0	0	534	
12	0	0	0	0	522	
13	0	0	0	0	500	
14	0	0	0	0	494	
15	0	0	0	0	487	
0	0	0	0	0	486	
1	0	0	0	0	495	
2	0	0	0	0	503	
3	0	0	0	0	509	
4	0	0	0	0	515	
5	0	0	0	0	502	
6	0	0	0	0	510	
7	0	0	0	0	501	
8	0	0	0	0	496	
9	0	0	0	0	507	
10	0	0	0	0	528	
11	0	0	0	0	547	
12	0	0	0	0	542	
13	0	0	0	0	534	
14	0	0	0	0	522	
15	0	0	0	0	512	
0	0	0	0	0	505	
1	0	0	0	0	502	
2	0	0	0	0	508	
3	0	0	0	0	511	
4	0	0	0	0	503	
5	0	0	0	0	488	
6	0	0	0	0	492	
7	0	0	0	0	484	
8	0	0	0	0	492	
9	0	0	0	0	522	
10	0	0	0	0	553	
11	0	0	0	0	547	
12	0	0	0	0	523	
13	0	0	0	0	496	
14	0	0	0	0	495	
15	0	0	0	0	506	
0	0	0	0	0	515	
1	0	0	0	0	516	
2	0	0	0	0	516	
3	0	0	0	0	515	
4	0	0	0	0	508	
5	0	0	0	0	516	
6	0	0	0	0	522	
7	0	0	0	0	516	
8	0	0	0	0	515	
9	0	0	0	0	512	
10	0	0	0	0	503	
11	0	0	0	0	511	
12	0	0	0	0	496	
13	0	0	0	0	489	
14	0	0	0	0	484	
15	0	0	0	0	483	
0	0	0	0	0	487	
1	0	0	0	0	497	
2	0	0	0	0	515	
3	0	0	0	0	512	
4	0	0	0	0	520	
5	0	0	0	0	527	
6	0	0	0	0	511	
7	0	0	0	0	511	
8	0	0	0	0	495	
9	0	0	0	0	501	
10	0	0	0	0	519	
11	0	0	0	0	543	
12	0	0	0	0	547	
13	0	0	0	0	536	
14	0	0	0	0	514	
15	0	0	0	0	506	
0	0	0	0	0	507	
1	0	0	0	0	525	
2	0	0	0	0	526	
3	0	0	0	0	527	
4	0	0	0	0	511	
5	0	0	0	0	492	
6	0	0	0	0	486	
7	0	0	0	0	479	
8	0	0	0	0	487	
9	0	0	0	0	524	
10	0	0	0	0	535	
11	0	0	0	0	521	
12	0	0	0	0	516	
13	0	0	0	0	516	
14	0	0	0	0	520	
15	0	0	0	0	529	
0	0	0	0	0	525	
1	0	0	0	0	512	
2	0	0	0	0	484	
3	0	0	0	0	481	
4	0	0	0	0	510	
5	0	0	0	0	520	
6	0	0	0	0	527	
7	0	0	0	0	540	
8	0	0	0	0	560	
9	0	0	0	0	543	
10	0	0	0	0	519	
11	0	0	0	0	492	
12	0	0	0	0	484	
13	0	0	0	0	478	
14	0	0	0	0	469	
15	0	0	0	0	477	
0	0	0	0	0	498	
1	0	0	0	0	502	
2	0	0	0	0	505	
3	0	0	0	0	518	
4	0	0	0	0	521	
5	0	0	0	0	512	
6	0	0	0	0	515	
7	0	0	0	0	497	
8	0	0	0	0	488	
9	0	0	0	0	489	
10	0	0	0	0	493	
11	0	0	0	0	495	
12	0	0	0	0	507	
13	0	0	0	0	519	
14	0	0	0	0	522	
15	0	0	0	0	527	
0	0	0	0	0	527	
1	0	0	0	0	524	
2	0	0	0	0	524	
3	0	0	0	0	521	
4	0	0	0	0	519	
5	0	0	0	0	520	
6	0	0	0	0	525	
7	0	0	0	0	520	
8	0	0	0	0	494	
9	0	0	0	0	479	
10	0	0	0	0	500	
11	0	0	0	0	520	
12	0	0	0	0	536	
13	0	0	0	0	559	
14	0	0	0	0	559	
15	0	0	0	0	549	
0	0	0	0	0	539	
1	0	0	0	0	530	
2	0	0	0	0	509	
3	0	0	0	0	489	
4	0	0	0	0	469	
5	0	0	0	0	453	
6	0	0	0	0	463	
7	0	0	0	0	478	
8	0	0	0	0	499	
9	0	0	0	0	517	
10	0	0	0	0	527	
11	0	0	0	0	528	
12	0	0	0	0	529	
13	0	0	0	0	538	
14	0	0	0	0	537	
15	0	0	0	0	521	
0	0	0	0	0	505	
1	0	0	0	0	491	
2	0	0	0	0	494	
3	0	0	0	0	496	
4	0	0	0	0	491	
5	0	0	0	0	498	
6	0	0	0	0	512	
7	0	0	0	0	496	
8	0	0	0	0	499	
9	0	0	0	0	518	
10	0	0	0	0	514	
11	0	0	0	0	524	
12	0	0	0	0	536	
13	0	0	0	0	530	
14	0	0	0	0	524	
15	0	0	0	0	530	
0	0	0	0	0	537	
1	0	0	0	0	525	
2	0	0	0	0	507	
3	0	0	0	0	502	
4	0	0	0	0	512	
5	0	0	0	0	498	
6	0	0	0	0	497	
7	0	0	0	0	513	
8	0	0	0	0	512	
9	0	0	0	0	506	
10	0	0	0	0	503	
11	0	0	0	0	518	
12	0	0	0	0	527	
13	0	0	0	0	516	
14	0	0	0	0	526	
15	0	0	0	0	524	
0	0	0	0	0	499	
1	0	0	0	0	501	
2	0	0	0	0	512	
3	0	0	0	0	524	
4	0	0	0	0	526	
5	0	0	0	0	510	
6	0	0	0	0	488	
7	0	0	0	0	470	
8	0	0	0	0	472	
9	0	0	0	0	486	
10	0	0	0	0	507	
11	0	0	0	0	519	
12	0	0	0	0	521	
13	0	0	0	0	502	
14	0	0	0	0	504	
15	0	0	0	0	511	
0	0	0	0	0	520	
1	0	0	0	0	528	
2	0	0	0	0	530	
3	0	0	0	0	509	
4	0	0	0	0	509	
5	0	0	0	0	507	
6	0	0	0	0	508	
7	0	0	0	0	525	
8	0	0	0	0	523	
9	0	0	0	0	523	
10	0	0	0	0	524	
11	0	0	0	0	516	
12	0	0	0	0	508	
13	0	0	0	0	515	
14	0	0	0	0	532	
15	0	0	0	0	518	
0	0	0	0	0	510	
1	0	0	0	0	496	
2	0	0	0	0	486	
3	0	0	0	0	475	
4	0	0	0	0	487	
5	0	0	0	0	494	
6	0	0	0	0	499	
7	0	0	0	0	503	
8	0	0	0	0	506	
9	0	0	0	0	506	
10	0	0	0	0	511	
11	0	0	0	0	521	
12	0	0	0	0	519	
13	0	0	0	0	514	
14	0	0	0	0	524	
15	0	0	0	0	538	
0	0	0	0	0	535	
1	0	0	0	0	526	
2	0	0	0	0	515	
3	0	0	0	0	496	
4	0	0	0	0	496	
5	0	0	0	0	496	
6	0	0	0	0	493	
7	0	0	0	0	488	
8	0	0	0	0	509	
9	0	0	0	0	523	
10	0	0	0	0	521	
11	0	0	0	0	515	
12	0	0	0	0	528	
13	0	0	0	0	527	
14	0	0	0	0	512	
15	0	0	0	0	501	
0	0	0	0	0	506	
1	0	0	0	0	512	
2	0	0	0	0	514	
3	0	0	0	0	506	
4	0	0	0	0	509	
5	0	0	0	0	513	
6	0	0	0	0	507	
7	0	0	0	0	502	
8	0	0	0	0	508	
9	0	0	0	0	512	
10	0	0	0	0	500	
11	0	0	0	0	505	
12	0	0	0	0	500	
13	0	0	0	0	488	
14	0	0	0	0	507	
15	0	0	0	0	518	
0	0	0	0	0	530	
1	0	0	0	0	528	
2	0	0	0	0	520	
3	0	0	0	0	515	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	511	
7	0	0	0	0	529	
8	0	0	0	0	534	
9	0	0	0	0	510	
10	0	0	0	0	504	
11	0	0	0	0	502	
12	0	0	0	0	497	
13	0	0	0	0	492	
14	0	0	0	0	505	
15	0	0	0	0	513	
0	0	0	0	0	519	
1	0	0	0	0	522	
2	0	0	0	0	525	
3	0	0	0	0	532	
4	0	0	0	0	497	
5	0	0	0	0	473	
6	0	0	0	0	445	
7	0	0	0	0	426	
8	0	0	0	0	484	
9	0	0	0	0	546	
10	0	0	0	0	591	
11	0	0	0	0	590	
12	0	0	0	0	557	
13	0	0	0	0	519	
14	0	0	0	0	488	
15	0	0	0	0	493	
0	0	0	0	0	505	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	510	
4	0	0	0	0	515	
5	0	0	0	0	521	
6	0	0	0	0	536	
7	0	0	0	0	547	
8	0	0	0	0	552	
9	0	0	0	0	542	
10	0	0	0	0	525	
11	0	0	0	0	516	
12	0	0	0	0	502	
13	0	0	0	0	487	
14	0	0	0	0	487	
15	0	0	0	0	489	
0	0	0	0	0	497	
1	0	0	0	0	501	
2	0	0	0	0	506	
3	0	0	0	0	503	
4	0	0	0	0	501	
5	0	0	0	0	507	
6	0	0	0	0	518	
7	0	0	0	0	519	
8	0	0	0	0	520	
9	0	0	0	0	534	
10	0	0	0	0	517	
11	0	0	0	0	498	
12	0	0	0	0	494	
13	0	0	0	0	496	
14	0	0	0	0	498	
15	0	0	0	0	506	
0	0	0	0	0	518	
1	0	0	0	0	524	
2	0	0	0	0	510	
3	0	0	0	0	508	
4	0	0	0	0	510	
5	0	0	0	0	509	
6	0	0	0	0	515	
7	0	0	0	0	528	
8	0	0	0	0	527	
9	0	0	0	0	513	
10	0	0	0	0	502	
11	0	0	0	0	499	
12	0	0	0	0	499	
13	0	0	0	0	504	
14	0	0	0	0	508	
15	0	0	0	0	510	
0	0	0	0	0	514	
1	0	0	0	0	528	
2	0	0	0	0	524	
3	0	0	0	0	526	
4	0	0	0	0	519	
5	0	0	0	0	513	
6	0	0	0	0	520	
7	0	0	0	0	524	
8	0	0	0	0	511	
9	0	0	0	0	502	
10	0	0	0	0	524	
11	0	0	0	0	528	
12	0	0	0	0	515	
13	0	0	0	0	506	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	504	
1	0	0	0	0	501	
2	0	0	0	0	504	
3	0	0	0	0	507	
4	0	0	0	0	508	
5	0	0	0	0	514	
6	0	0	0	0	515	
7	0	0	0	0	515	
8	0	0	0	0	511	
9	0	0	0	0	513	
10	0	0	0	0	504	
11	0	0	0	0	503	
12	0	0	0	0	499	
13	0	0	0	0	491	
14	0	0	0	0	483	
15	0	0	0	0	499	
0	0	0	0	0	500	
1	0	0	0	0	510	
2	0	0	0	0	506	
3	0	0	0	0	511	
4	0	0	0	0	519	
5	0	0	0	0	518	
6	0	0	0	0	516	
7	0	0	0	0	514	
8	0	0	0	0	509	
9	0	0	0	0	501	
10	0	0	0	0	512	
11	0	0	0	0	533	
12	0	0	0	0	535	
13	0	0	0	0	518	
14	0	0	0	0	505	
15	0	0	0	0	501	
0	0	0	0	0	511	
1	0	0	0	0	513	
2	0	0	0	0	508	
3	0	0	0	0	504	
4	0	0	0	0	521	
5	0	0	0	0	535	
6	0	0	0	0	521	
7	0	0	0	0	511	
8	0	0	0	0	483	
9	0	0	0	0	481	
10	0	0	0	0	491	
11	0	0	0	0	496	
12	0	0	0	0	512	
13	0	0	0	0	511	
14	0	0	0	0	517	
15	0	0	0	0	524	
0	0	0	0	0	525	
1	0	0	0	0	521	
2	0	0	0	0	488	
3	0	0	0	0	486	
4	0	0	0	0	508	
5	0	0	0	0	505	
6	0	0	0	0	509	
7	0	0	0	0	538	
8	0	0	0	0	547	
9	0	0	0	0	515	
10	0	0	0	0	490	
11	0	0	0	0	483	
12	0	0	0	0	492	
13	0	0	0	0	491	
14	0	0	0	0	489	
15	0	0	0	0	496	
0	0	0	0	0	507	
1	0	0	0	0	527	
2	0	0	0	0	525	
3	0	0	0	0	521	
4	0	0	0	0	523	
5	0	0	0	0	520	
6	0	0	0	0	524	
7	0	0	0	0	516	
8	0	0	0	0	516	
9	0	0	0	0	511	
10	0	0	0	0	500	
11	0	0	0	0	490	
12	0	0	0	0	489	
13	0	0	0	0	496	
14	0	0	0	0	497	
15	0	0	0	0	494	
0	0	0	0	0	499	
1	0	0	0	0	529	
2	0	0	0	0	537	
3	0	0	0	0	519	
4	0	0	0	0	510	
5	0	0	0	0	507	
6	0	0	0	0	470	
7	0	0	0	0	462	
8	0	0	0	0	459	
9	0	0	0	0	463	
10	0	0	0	0	500	
11	0	0	0	0	553	
12	0	0	0	0	597	
13	0	0	0	0	579	
14	0	0	0	0	518	
15	0	0	0	0	469	
0	0	0	0	0	454	
1	0	0	0	0	441	
2	0	0	0	0	476	
3	0	0	0	0	521	
4	0	0	0	0	571	
5	0	0	0	0	601	
6	0	0	0	0	573	
7	0	0	0	0	498	
8	0	0	0	0	467	
9	0	0	0	0	496	
10	0	0	0	0	479	
11	0	0	0	0	497	
12	0	0	0	0	525	
13	0	0	0	0	546	
14	0	0	0	0	512	
15	0	0	0	0	524	
0	0	0	0	0	535	
1	0	0	0	0	568	
2	0	0	0	0	547	
3	0	0	0	0	525	
4	0	0	0	0	542	
5	0	0	0	0	516	
6	0	0	0	0	457	
7	0	0	0	0	462	
8	0	0	0	0	503	
9	0	0	0	0	501	
10	0	0	0	0	499	
11	0	0	0	0	518	
12	0	0	0	0	499	
13	0	0	0	0	527	
14	0	0	0	0	527	
15	0	0	0	0	521	
0	0	0	0	0	524	
1	0	0	0	0	523	
2	0	0	0	0	534	
3	0	0	0	0	525	
4	0	0	0	0	508	
5	0	0	0	0	498	
6	0	0	0	0	468	
7	0	0	0	0	508	
8	0	0	0	0	526	
9	0	0	0	0	491	
10	0	0	0	0	494	
11	0	0	0	0	517	
12	0	0	0	0	522	
13	0	0	0	0	512	
14	0	0	0	0	514	
15	0	0	0	0	506	
0	0	0	0	0	519	
1	0	0	0	0	521	
2	0	0	0	0	515	
3	0	0	0	0	532	
4	0	0	0	0	540	
5	0	0	0	0	534	
6	0	0	0	0	519	
7	0	0	0	0	507	
8	0	0	0	0	509	
9	0	0	0	0	497	
10	0	0	0	0	490	
11	0	0	0	0	511	
12	0	0	0	0	517	
13	0	0	0	0	503	
14	0	0	0	0	506	
15	0	0	0	0	515	
0	0	0	0	0	502	
1	0	0	0	0	496	
2	0	0	0	0	492	
3	0	0	0	0	492	
4	0	0	0	0	501	
5	0	0	0	0	521	
6	0	0	0	0	526	
7	0	0	0	0	526	
8	0	0	0	0	529	
