# OpenSignals Text File Format. Version 1
# {"20:19:07:00:80:D4": {"position": 0, "device": "bitalino_rev", "device name": "sEMG1", "device connection": "BTH20:19:07:00:80:D4", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-3-9", "time": "9:58:32.157", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	503	
1	0	0	0	0	499	
2	0	0	0	0	495	
3	0	0	0	0	491	
4	0	0	0	0	493	
5	0	0	0	0	501	
6	0	0	0	0	507	
7	0	0	0	0	513	
8	0	0	0	0	520	
9	0	0	0	0	522	
10	0	0	0	0	526	
11	0	0	0	0	527	
12	0	0	0	0	526	
13	0	0	0	0	526	
14	0	0	0	0	519	
15	0	0	0	0	517	
0	0	0	0	0	508	
1	0	0	0	0	503	
2	0	0	0	0	498	
3	0	0	0	0	495	
4	0	0	0	0	492	
5	0	0	0	0	496	
6	0	0	0	0	500	
7	0	0	0	0	504	
8	0	0	0	0	514	
9	0	0	0	0	519	
10	0	0	0	0	519	
11	0	0	0	0	526	
12	0	0	0	0	533	
13	0	0	0	0	531	
14	0	0	0	0	527	
15	0	0	0	0	518	
0	0	0	0	0	516	
1	0	0	0	0	507	
2	0	0	0	0	499	
3	0	0	0	0	495	
4	0	0	0	0	491	
5	0	0	0	0	492	
6	0	0	0	0	497	
7	0	0	0	0	502	
8	0	0	0	0	511	
9	0	0	0	0	517	
10	0	0	0	0	524	
11	0	0	0	0	526	
12	0	0	0	0	529	
13	0	0	0	0	528	
14	0	0	0	0	528	
15	0	0	0	0	522	
0	0	0	0	0	519	
1	0	0	0	0	511	
2	0	0	0	0	504	
3	0	0	0	0	498	
4	0	0	0	0	496	
5	0	0	0	0	488	
6	0	0	0	0	490	
7	0	0	0	0	499	
8	0	0	0	0	506	
9	0	0	0	0	512	
10	0	0	0	0	521	
11	0	0	0	0	525	
12	0	0	0	0	526	
13	0	0	0	0	528	
14	0	0	0	0	531	
15	0	0	0	0	530	
0	0	0	0	0	525	
1	0	0	0	0	515	
2	0	0	0	0	507	
3	0	0	0	0	501	
4	0	0	0	0	497	
5	0	0	0	0	493	
6	0	0	0	0	488	
7	0	0	0	0	492	
8	0	0	0	0	502	
9	0	0	0	0	509	
10	0	0	0	0	515	
11	0	0	0	0	521	
12	0	0	0	0	528	
13	0	0	0	0	529	
14	0	0	0	0	531	
15	0	0	0	0	532	
0	0	0	0	0	527	
1	0	0	0	0	522	
2	0	0	0	0	513	
3	0	0	0	0	504	
4	0	0	0	0	502	
5	0	0	0	0	499	
6	0	0	0	0	493	
7	0	0	0	0	489	
8	0	0	0	0	492	
9	0	0	0	0	497	
10	0	0	0	0	505	
11	0	0	0	0	519	
12	0	0	0	0	528	
13	0	0	0	0	529	
14	0	0	0	0	531	
15	0	0	0	0	536	
0	0	0	0	0	534	
1	0	0	0	0	524	
2	0	0	0	0	518	
3	0	0	0	0	512	
4	0	0	0	0	505	
5	0	0	0	0	496	
6	0	0	0	0	497	
7	0	0	0	0	492	
8	0	0	0	0	492	
9	0	0	0	0	499	
10	0	0	0	0	503	
11	0	0	0	0	511	
12	0	0	0	0	518	
13	0	0	0	0	521	
14	0	0	0	0	525	
15	0	0	0	0	527	
0	0	0	0	0	530	
1	0	0	0	0	528	
2	0	0	0	0	522	
3	0	0	0	0	515	
4	0	0	0	0	506	
5	0	0	0	0	497	
6	0	0	0	0	492	
7	0	0	0	0	491	
8	0	0	0	0	487	
9	0	0	0	0	494	
10	0	0	0	0	502	
11	0	0	0	0	506	
12	0	0	0	0	509	
13	0	0	0	0	519	
14	0	0	0	0	526	
15	0	0	0	0	527	
0	0	0	0	0	529	
1	0	0	0	0	531	
2	0	0	0	0	528	
3	0	0	0	0	521	
4	0	0	0	0	513	
5	0	0	0	0	506	
6	0	0	0	0	500	
7	0	0	0	0	496	
8	0	0	0	0	492	
9	0	0	0	0	491	
10	0	0	0	0	498	
11	0	0	0	0	507	
12	0	0	0	0	511	
13	0	0	0	0	516	
14	0	0	0	0	519	
15	0	0	0	0	523	
0	0	0	0	0	526	
1	0	0	0	0	529	
2	0	0	0	0	530	
3	0	0	0	0	522	
4	0	0	0	0	518	
5	0	0	0	0	507	
6	0	0	0	0	498	
7	0	0	0	0	495	
8	0	0	0	0	494	
9	0	0	0	0	491	
10	0	0	0	0	492	
11	0	0	0	0	499	
12	0	0	0	0	508	
13	0	0	0	0	512	
14	0	0	0	0	521	
15	0	0	0	0	524	
0	0	0	0	0	527	
1	0	0	0	0	526	
2	0	0	0	0	526	
3	0	0	0	0	521	
4	0	0	0	0	507	
5	0	0	0	0	498	
6	0	0	0	0	493	
7	0	0	0	0	496	
8	0	0	0	0	510	
9	0	0	0	0	519	
10	0	0	0	0	514	
11	0	0	0	0	503	
12	0	0	0	0	505	
13	0	0	0	0	508	
14	0	0	0	0	521	
15	0	0	0	0	535	
0	0	0	0	0	534	
1	0	0	0	0	517	
2	0	0	0	0	512	
3	0	0	0	0	516	
4	0	0	0	0	518	
5	0	0	0	0	514	
6	0	0	0	0	515	
7	0	0	0	0	502	
8	0	0	0	0	494	
9	0	0	0	0	503	
10	0	0	0	0	504	
11	0	0	0	0	482	
12	0	0	0	0	488	
13	0	0	0	0	496	
14	0	0	0	0	504	
15	0	0	0	0	527	
0	0	0	0	0	528	
1	0	0	0	0	499	
2	0	0	0	0	485	
3	0	0	0	0	491	
4	0	0	0	0	501	
5	0	0	0	0	521	
6	0	0	0	0	534	
7	0	0	0	0	552	
8	0	0	0	0	531	
9	0	0	0	0	503	
10	0	0	0	0	494	
11	0	0	0	0	494	
12	0	0	0	0	500	
13	0	0	0	0	508	
