# OpenSignals Text File Format. Version 1
# {"20:19:07:00:80:D4": {"position": 0, "device": "bitalino_rev", "device name": "sEMG1", "device connection": "BTH20:19:07:00:80:D4", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-3-9", "time": "10:12:22.225", "channels": [1, 2, 3], "sensor": ["EMGBITREV", "EMGBITREV", "EMGBITREV"], "label": ["A1", "A2", "A3"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3"], "special": [{}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	0	522	1023	
1	0	0	0	0	0	486	1023	
2	0	0	0	0	0	471	1023	
3	0	0	0	0	0	479	1023	
4	0	0	0	0	0	481	1023	
5	0	0	0	0	0	480	140	
6	0	0	0	0	0	496	0	
7	0	0	0	0	0	528	1023	
8	0	0	0	0	0	568	1023	
9	0	0	0	0	316	603	1023	
10	0	0	0	0	192	558	0	
11	0	0	0	0	608	559	0	
12	0	0	0	0	1022	569	0	
13	0	0	0	0	1022	518	0	
14	0	0	0	0	1022	487	179	
15	0	0	0	0	686	488	0	
0	0	0	0	0	1021	482	0	
1	0	0	0	0	1022	474	1023	
2	0	0	0	0	1022	461	1023	
3	0	0	0	0	1022	452	1023	
4	0	0	0	0	1022	431	1023	
5	0	0	0	0	930	463	776	
6	0	0	0	0	419	506	0	
7	0	0	0	0	475	542	0	
8	0	0	0	0	844	583	1023	
9	0	0	0	0	1022	616	1023	
10	0	0	0	0	1022	648	0	
11	0	0	0	0	0	612	0	
12	0	0	0	0	60	510	0	
13	0	0	0	0	1022	490	0	
14	0	0	0	0	1022	488	284	
15	0	0	0	0	1022	476	0	
0	0	0	0	0	1022	471	0	
1	0	0	0	0	426	474	0	
2	0	0	0	0	718	487	1023	
3	0	0	0	0	627	501	1023	
4	0	0	0	0	432	502	1023	
5	0	0	0	0	422	504	1023	
6	0	0	0	0	348	510	407	
7	0	0	0	0	198	510	0	
8	0	0	0	0	0	515	1023	
9	0	0	0	0	133	514	1023	
10	0	0	0	0	538	503	1023	
11	0	0	0	0	583	510	0	
12	0	0	0	0	365	508	0	
13	0	0	0	0	151	507	0	
14	0	0	0	0	37	514	0	
15	0	0	0	0	311	509	583	
0	0	0	0	0	785	495	0	
1	0	0	0	0	511	496	0	
2	0	0	0	0	0	493	1023	
3	0	0	0	0	540	498	1023	
4	0	0	0	0	563	487	1023	
5	0	0	0	0	527	493	1023	
6	0	0	0	0	475	514	1023	
7	0	0	0	0	317	527	120	
8	0	0	0	0	302	540	0	
9	0	0	0	0	0	525	1023	
10	0	0	0	0	547	524	1023	
11	0	0	0	0	932	532	1023	
12	0	0	0	0	711	561	0	
13	0	0	0	0	612	560	0	
14	0	0	0	0	302	529	0	
15	0	0	0	0	369	517	0	
0	0	0	0	0	779	506	196	
1	0	0	0	0	738	474	0	
2	0	0	0	0	278	440	0	
3	0	0	0	0	0	443	1023	
4	0	0	0	0	467	463	1023	
5	0	0	0	0	408	489	1023	
6	0	0	0	0	431	510	1023	
7	0	0	0	0	453	539	785	
8	0	0	0	0	165	590	0	
9	0	0	0	0	41	583	0	
10	0	0	0	0	0	527	1023	
11	0	0	0	0	922	489	1023	
12	0	0	0	0	1022	477	0	
13	0	0	0	0	372	465	0	
14	0	0	0	0	647	474	0	
15	0	0	0	0	827	506	0	
0	0	0	0	0	1022	534	298	
1	0	0	0	0	1022	554	0	
2	0	0	0	0	671	567	0	
3	0	0	0	0	0	546	0	
4	0	0	0	0	367	556	1023	
5	0	0	0	0	784	567	1023	
6	0	0	0	0	657	527	1023	
7	0	0	0	0	538	504	1023	
8	0	0	0	0	608	502	425	
9	0	0	0	0	627	495	0	
10	0	0	0	0	0	487	1023	
11	0	0	0	0	474	484	1023	
12	0	0	0	0	932	488	1023	
13	0	0	0	0	1016	489	0	
14	0	0	0	0	793	488	0	
15	0	0	0	0	617	495	0	
0	0	0	0	0	437	496	0	
1	0	0	0	0	603	497	597	
2	0	0	0	0	1022	504	0	
3	0	0	0	0	583	508	0	
4	0	0	0	0	0	508	1023	
5	0	0	0	0	519	510	1023	
6	0	0	0	0	551	511	1023	
7	0	0	0	0	559	511	1023	
8	0	0	0	0	579	513	1023	
9	0	0	0	0	0	519	142	
10	0	0	0	0	0	518	0	
11	0	0	0	0	0	516	1023	
12	0	0	0	0	0	514	1023	
13	0	0	0	0	773	516	1023	
14	0	0	0	0	1022	512	0	
15	0	0	0	0	1022	511	0	
0	0	0	0	0	0	510	0	
1	0	0	0	0	0	510	0	
2	0	0	0	0	0	512	79	
3	0	0	0	0	399	511	0	
4	0	0	0	0	207	511	0	
5	0	0	0	0	0	519	1023	
6	0	0	0	0	589	523	1023	
7	0	0	0	0	217	521	1023	
8	0	0	0	0	284	513	1023	
9	0	0	0	0	535	506	760	
10	0	0	0	0	648	507	0	
11	0	0	0	0	204	510	0	
12	0	0	0	0	0	508	1023	
13	0	0	0	0	770	509	1023	
14	0	0	0	0	1022	513	0	
15	0	0	0	0	838	510	0	
0	0	0	0	0	878	518	0	
1	0	0	0	0	832	515	0	
2	0	0	0	0	1022	509	324	
3	0	0	0	0	1022	510	0	
4	0	0	0	0	1022	509	0	
5	0	0	0	0	559	506	0	
6	0	0	0	0	816	507	1023	
7	0	0	0	0	970	507	1023	
8	0	0	0	0	848	508	1023	
9	0	0	0	0	653	511	1023	
10	0	0	0	0	437	512	419	
11	0	0	0	0	386	516	0	
12	0	0	0	0	0	509	1023	
13	0	0	0	0	836	507	1023	
14	0	0	0	0	1022	511	1023	
15	0	0	0	0	1022	515	0	
0	0	0	0	0	986	524	0	
1	0	0	0	0	684	539	0	
2	0	0	0	0	541	534	0	
3	0	0	0	0	825	527	633	
4	0	0	0	0	1022	519	0	
5	0	0	0	0	593	498	0	
6	0	0	0	0	79	483	1023	
7	0	0	0	0	759	476	1023	
8	0	0	0	0	638	481	1023	
9	0	0	0	0	518	494	1023	
10	0	0	0	0	577	521	1023	
11	0	0	0	0	531	565	150	
12	0	0	0	0	521	596	0	
13	0	0	0	0	0	597	1023	
14	0	0	0	0	791	563	1023	
15	0	0	0	0	1022	521	1023	
0	0	0	0	0	748	488	0	
1	0	0	0	0	622	516	0	
2	0	0	0	0	377	529	0	
3	0	0	0	0	542	480	0	
4	0	0	0	0	990	439	33	
5	0	0	0	0	698	409	0	
6	0	0	0	0	212	385	0	
7	0	0	0	0	0	381	1023	
8	0	0	0	0	601	412	1023	
9	0	0	0	0	452	449	1023	
10	0	0	0	0	291	463	1023	
11	0	0	0	0	239	499	741	
12	0	0	0	0	84	560	0	
13	0	0	0	0	0	595	0	
14	0	0	0	0	0	597	1023	
15	0	0	0	0	520	598	1023	
0	0	0	0	0	598	582	0	
1	0	0	0	0	77	583	0	
2	0	0	0	0	0	611	0	
3	0	0	0	0	0	652	0	
4	0	0	0	0	0	652	346	
5	0	0	0	0	664	694	0	
6	0	0	0	0	325	634	0	
7	0	0	0	0	0	487	0	
8	0	0	0	0	488	352	1023	
9	0	0	0	0	780	260	1023	
10	0	0	0	0	764	226	1023	
11	0	0	0	0	695	250	1023	
12	0	0	0	0	612	335	427	
13	0	0	0	0	541	461	0	
14	0	0	0	0	0	582	1023	
15	0	0	0	0	819	626	1023	
0	0	0	0	0	1022	657	1023	
1	0	0	0	0	1021	783	0	
2	0	0	0	0	737	729	0	
3	0	0	0	0	514	591	0	
4	0	0	0	0	448	457	0	
5	0	0	0	0	697	353	575	
6	0	0	0	0	954	304	0	
7	0	0	0	0	378	300	0	
8	0	0	0	0	0	336	1023	
9	0	0	0	0	772	402	1023	
10	0	0	0	0	683	474	1023	
11	0	0	0	0	588	588	1023	
12	0	0	0	0	572	684	1023	
13	0	0	0	0	410	691	111	
14	0	0	0	0	390	627	0	
15	0	0	0	0	0	542	1023	
0	0	0	0	0	946	491	1023	
1	0	0	0	0	1022	528	1023	
2	0	0	0	0	838	693	0	
3	0	0	0	0	687	743	0	
4	0	0	0	0	418	652	0	
5	0	0	0	0	624	520	0	
6	0	0	0	0	1022	420	18	
7	0	0	0	0	798	407	0	
8	0	0	0	0	334	407	0	
9	0	0	0	0	201	393	1023	
10	0	0	0	0	813	396	1023	
11	0	0	0	0	723	401	1023	
12	0	0	0	0	613	422	1023	
13	0	0	0	0	639	464	744	
14	0	0	0	0	550	412	0	
15	0	0	0	0	404	364	0	
0	0	0	0	0	540	378	1023	
1	0	0	0	0	1022	449	1023	
2	0	0	0	0	1022	560	0	
3	0	0	0	0	632	728	0	
4	0	0	0	0	539	868	0	
5	0	0	0	0	464	821	0	
6	0	0	0	0	908	691	361	
7	0	0	0	0	1022	569	0	
8	0	0	0	0	579	496	0	
9	0	0	0	0	0	455	0	
10	0	0	0	0	111	355	1023	
11	0	0	0	0	242	338	1023	
12	0	0	0	0	181	314	1023	
13	0	0	0	0	267	336	1023	
14	0	0	0	0	391	411	412	
15	0	0	0	0	419	508	0	
0	0	0	0	0	0	512	1023	
1	0	0	0	0	727	479	1023	
2	0	0	0	0	1019	507	1023	
3	0	0	0	0	805	551	0	
4	0	0	0	0	469	595	0	
5	0	0	0	0	100	673	0	
6	0	0	0	0	0	711	0	
7	0	0	0	0	28	669	603	
8	0	0	0	0	200	588	0	
9	0	0	0	0	0	499	0	
10	0	0	0	0	0	387	1023	
11	0	0	0	0	0	377	1023	
12	0	0	0	0	0	407	1023	
13	0	0	0	0	0	405	1023	
14	0	0	0	0	0	417	1023	
15	0	0	0	0	0	495	117	
0	0	0	0	0	0	636	0	
1	0	0	0	0	0	690	1023	
2	0	0	0	0	436	665	1023	
3	0	0	0	0	704	619	1022	
4	0	0	0	0	368	543	0	
5	0	0	0	0	306	472	0	
6	0	0	0	0	110	397	0	
7	0	0	0	0	380	344	0	
8	0	0	0	0	899	338	0	
9	0	0	0	0	652	670	0	
10	0	0	0	0	315	926	0	
11	0	0	0	0	250	843	1023	
12	0	0	0	0	925	688	1023	
13	0	0	0	0	845	478	1023	
14	0	0	0	0	724	249	1023	
15	0	0	0	0	714	4	740	
0	0	0	0	0	538	17	0	
1	0	0	0	0	390	82	0	
2	0	0	0	0	526	216	1023	
3	0	0	0	0	1022	478	1023	
4	0	0	0	0	1022	717	0	
5	0	0	0	0	695	745	0	
6	0	0	0	0	537	682	0	
7	0	0	0	0	313	641	0	
8	0	0	0	0	581	642	323	
9	0	0	0	0	1021	638	0	
10	0	0	0	0	341	603	0	
11	0	0	0	0	0	566	0	
12	0	0	0	0	377	530	1023	
13	0	0	0	0	524	507	1023	
14	0	0	0	0	377	495	1023	
15	0	0	0	0	255	504	1023	
0	0	0	0	0	159	520	370	
1	0	0	0	0	230	522	0	
2	0	0	0	0	0	536	1023	
3	0	0	0	0	1016	528	1023	
4	0	0	0	0	1022	526	1023	
5	0	0	0	0	1022	550	0	
6	0	0	0	0	1022	544	0	
7	0	0	0	0	851	519	0	
8	0	0	0	0	806	493	0	
9	0	0	0	0	975	481	621	
10	0	0	0	0	1022	471	0	
11	0	0	0	0	590	448	0	
12	0	0	0	0	198	433	1023	
13	0	0	0	0	1022	466	1023	
14	0	0	0	0	1022	514	1023	
15	0	0	0	0	1022	537	1023	
0	0	0	0	0	1022	535	1023	
1	0	0	0	0	910	531	109	
2	0	0	0	0	943	524	0	
3	0	0	0	0	622	520	1023	
4	0	0	0	0	1022	519	1023	
5	0	0	0	0	1022	537	1020	
6	0	0	0	0	1022	584	0	
7	0	0	0	0	1022	626	0	
8	0	0	0	0	759	606	0	
9	0	0	0	0	879	556	0	
10	0	0	0	0	1022	571	0	
11	0	0	0	0	787	545	0	
12	0	0	0	0	310	536	0	
13	0	0	0	0	100	475	1023	
14	0	0	0	0	667	372	1023	
15	0	0	0	0	496	298	1023	
0	0	0	0	0	342	303	1023	
1	0	0	0	0	304	346	734	
2	0	0	0	0	143	408	0	
3	0	0	0	0	2	484	0	
4	0	0	0	0	159	576	1023	
5	0	0	0	0	714	640	1023	
6	0	0	0	0	815	703	0	
7	0	0	0	0	422	697	0	
8	0	0	0	0	286	612	0	
9	0	0	0	0	106	498	0	
10	0	0	0	0	408	388	360	
11	0	0	0	0	895	307	0	
12	0	0	0	0	283	344	0	
13	0	0	0	0	0	413	0	
14	0	0	0	0	313	468	1023	
15	0	0	0	0	546	555	1023	
0	0	0	0	0	513	622	1023	
1	0	0	0	0	456	633	1023	
2	0	0	0	0	391	658	369	
3	0	0	0	0	338	650	0	
4	0	0	0	0	0	636	1023	
5	0	0	0	0	628	558	1023	
6	0	0	0	0	961	454	1023	
7	0	0	0	0	822	396	0	
8	0	0	0	0	527	380	0	
9	0	0	0	0	203	372	0	
10	0	0	0	0	104	420	0	
11	0	0	0	0	286	478	627	
12	0	0	0	0	584	528	0	
13	0	0	0	0	0	603	0	
14	0	0	0	0	0	642	1023	
15	0	0	0	0	216	616	1023	
0	0	0	0	0	155	563	1023	
1	0	0	0	0	93	498	1023	
2	0	0	0	0	109	417	1023	
3	0	0	0	0	0	384	107	
4	0	0	0	0	0	429	0	
5	0	0	0	0	0	476	1023	
6	0	0	0	0	304	520	1023	
7	0	0	0	0	602	555	999	
8	0	0	0	0	293	566	0	
9	0	0	0	0	174	560	0	
10	0	0	0	0	0	547	0	
11	0	0	0	0	0	538	0	
12	0	0	0	0	502	556	0	
13	0	0	0	0	281	619	0	
14	0	0	0	0	0	635	0	
15	0	0	0	0	0	598	1023	
0	0	0	0	0	453	557	1023	
1	0	0	0	0	459	492	1023	
2	0	0	0	0	426	399	1023	
3	0	0	0	0	484	312	689	
4	0	0	0	0	389	263	0	
5	0	0	0	0	186	353	0	
6	0	0	0	0	201	455	1023	
7	0	0	0	0	795	528	1023	
8	0	0	0	0	1022	570	0	
9	0	0	0	0	745	580	0	
10	0	0	0	0	644	570	0	
11	0	0	0	0	414	550	0	
12	0	0	0	0	710	544	379	
13	0	0	0	0	1022	538	0	
14	0	0	0	0	750	529	0	
15	0	0	0	0	54	527	0	
0	0	0	0	0	520	526	1023	
1	0	0	0	0	1015	523	1023	
2	0	0	0	0	1022	523	1023	
3	0	0	0	0	1022	520	1023	
4	0	0	0	0	1022	520	371	
5	0	0	0	0	1022	524	0	
6	0	0	0	0	761	525	1023	
7	0	0	0	0	1022	523	1023	
8	0	0	0	0	1022	515	1023	
9	0	0	0	0	1022	511	0	
10	0	0	0	0	767	508	0	
11	0	0	0	0	421	504	0	
12	0	0	0	0	193	499	0	
13	0	0	0	0	329	506	642	
14	0	0	0	0	664	529	0	
15	0	0	0	0	67	551	0	
0	0	0	0	0	0	564	1023	
1	0	0	0	0	238	557	1023	
2	0	0	0	0	298	540	1023	
3	0	0	0	0	296	493	1023	
4	0	0	0	0	391	465	1023	
5	0	0	0	0	249	429	110	
6	0	0	0	0	185	382	0	
7	0	0	0	0	0	463	1023	
8	0	0	0	0	476	577	1023	
9	0	0	0	0	887	646	928	
10	0	0	0	0	632	627	0	
11	0	0	0	0	556	556	0	
12	0	0	0	0	224	443	0	
13	0	0	0	0	363	364	0	
14	0	0	0	0	903	341	0	
15	0	0	0	0	674	401	0	
0	0	0	0	0	235	496	0	
1	0	0	0	0	0	618	1023	
2	0	0	0	0	631	721	1023	
3	0	0	0	0	593	659	1023	
4	0	0	0	0	522	551	1023	
5	0	0	0	0	572	450	686	
6	0	0	0	0	444	367	0	
7	0	0	0	0	171	394	103	
8	0	0	0	0	191	440	1023	
9	0	0	0	0	794	442	1023	
10	0	0	0	0	1022	498	0	
11	0	0	0	0	671	526	0	
12	0	0	0	0	525	494	0	
13	0	0	0	0	242	502	0	
14	0	0	0	0	484	481	398	
15	0	0	0	0	1022	533	0	
0	0	0	0	0	549	566	0	
1	0	0	0	0	0	575	0	
2	0	0	0	0	294	564	1023	
3	0	0	0	0	594	558	1023	
4	0	0	0	0	567	531	1023	
5	0	0	0	0	531	516	1023	
6	0	0	0	0	459	512	360	
7	0	0	0	0	381	509	0	
8	0	0	0	0	0	518	1023	
9	0	0	0	0	439	472	1023	
10	0	0	0	0	877	477	1023	
11	0	0	0	0	841	507	0	
12	0	0	0	0	650	529	0	
13	0	0	0	0	383	535	0	
14	0	0	0	0	268	532	0	
15	0	0	0	0	483	526	605	
0	0	0	0	0	926	521	0	
1	0	0	0	0	389	517	0	
2	0	0	0	0	0	513	1023	
3	0	0	0	0	605	509	1023	
4	0	0	0	0	595	508	1023	
5	0	0	0	0	567	512	1023	
6	0	0	0	0	619	516	1022	
7	0	0	0	0	453	527	71	
8	0	0	0	0	398	543	0	
9	0	0	0	0	0	550	1023	
10	0	0	0	0	678	538	1023	
11	0	0	0	0	1022	521	832	
12	0	0	0	0	742	496	0	
13	0	0	0	0	623	464	0	
14	0	0	0	0	275	440	0	
15	0	0	0	0	407	461	9	
0	0	0	0	0	971	489	0	
1	0	0	0	0	711	511	0	
2	0	0	0	0	255	524	0	
3	0	0	0	0	0	524	1023	
4	0	0	0	0	622	522	1023	
5	0	0	0	0	572	519	1023	
6	0	0	0	0	487	519	1023	
7	0	0	0	0	513	537	682	
8	0	0	0	0	372	560	0	
9	0	0	0	0	97	559	169	
10	0	0	0	0	200	528	1023	
11	0	0	0	0	811	500	1023	
12	0	0	0	0	1022	470	0	
13	0	0	0	0	672	446	0	
14	0	0	0	0	542	449	0	
15	0	0	0	0	287	472	0	
0	0	0	0	0	546	507	442	
1	0	0	0	0	1022	537	0	
2	0	0	0	0	560	553	0	
3	0	0	0	0	0	542	0	
4	0	0	0	0	408	528	1023	
5	0	0	0	0	664	515	1023	
6	0	0	0	0	622	497	1023	
7	0	0	0	0	570	492	1023	
8	0	0	0	0	481	497	339	
9	0	0	0	0	414	499	0	
10	0	0	0	0	0	507	1023	
11	0	0	0	0	615	518	1023	
12	0	0	0	0	1010	522	1023	
13	0	0	0	0	932	523	0	
14	0	0	0	0	733	520	0	
15	0	0	0	0	472	522	0	
0	0	0	0	0	413	531	0	
1	0	0	0	0	648	578	610	
2	0	0	0	0	1022	574	0	
3	0	0	0	0	454	544	0	
4	0	0	0	0	0	504	1023	
5	0	0	0	0	698	435	1023	
6	0	0	0	0	651	421	1023	
7	0	0	0	0	604	436	1023	
8	0	0	0	0	615	454	1022	
9	0	0	0	0	430	518	75	
10	0	0	0	0	376	567	0	
11	0	0	0	0	0	562	1023	
12	0	0	0	0	793	540	1023	
13	0	0	0	0	1022	514	793	
14	0	0	0	0	781	506	0	
15	0	0	0	0	656	492	0	
0	0	0	0	0	369	457	0	
1	0	0	0	0	560	481	61	
2	0	0	0	0	1022	518	0	
3	0	0	0	0	832	532	0	
4	0	0	0	0	417	522	0	
5	0	0	0	0	135	502	1023	
6	0	0	0	0	675	508	1023	
7	0	0	0	0	484	514	1023	
8	0	0	0	0	331	511	1023	
9	0	0	0	0	307	514	678	
10	0	0	0	0	189	523	0	
11	0	0	0	0	0	524	220	
12	0	0	0	0	68	526	1023	
13	0	0	0	0	622	524	1023	
14	0	0	0	0	770	517	0	
15	0	0	0	0	409	520	0	
0	0	0	0	0	233	538	0	
1	0	0	0	0	0	544	0	
2	0	0	0	0	294	540	384	
3	0	0	0	0	829	535	0	
4	0	0	0	0	210	527	0	
5	0	0	0	0	0	490	193	
6	0	0	0	0	238	453	1023	
7	0	0	0	0	411	486	1023	
8	0	0	0	0	316	510	1023	
9	0	0	0	0	266	527	1023	
10	0	0	0	0	166	517	310	
11	0	0	0	0	162	492	0	
12	0	0	0	0	0	475	1023	
13	0	0	0	0	604	456	1023	
14	0	0	0	0	1009	463	1023	
15	0	0	0	0	916	479	0	
0	0	0	0	0	746	490	0	
1	0	0	0	0	530	512	0	
2	0	0	0	0	563	538	0	
3	0	0	0	0	831	537	621	
4	0	0	0	0	1022	534	0	
5	0	0	0	0	504	525	0	
6	0	0	0	0	0	501	1023	
7	0	0	0	0	848	459	1023	
8	0	0	0	0	716	454	1023	
9	0	0	0	0	595	429	1023	
10	0	0	0	0	556	417	1022	
11	0	0	0	0	366	455	66	
12	0	0	0	0	361	496	0	
13	0	0	0	0	0	542	1023	
14	0	0	0	0	947	615	1023	
15	0	0	0	0	1022	632	715	
0	0	0	0	0	832	635	0	
1	0	0	0	0	737	612	0	
2	0	0	0	0	470	522	0	
3	0	0	0	0	713	411	98	
4	0	0	0	0	1022	320	0	
5	0	0	0	0	746	315	0	
6	0	0	0	0	307	371	0	
7	0	0	0	0	201	462	1023	
8	0	0	0	0	724	462	1023	
9	0	0	0	0	578	505	1023	
10	0	0	0	0	412	546	1023	
11	0	0	0	0	359	525	653	
12	0	0	0	0	249	568	0	
13	0	0	0	0	33	608	250	
14	0	0	0	0	496	543	1023	
15	0	0	0	0	1022	495	1023	
0	0	0	0	0	1022	527	0	
1	0	0	0	0	944	581	0	
2	0	0	0	0	848	539	0	
3	0	0	0	0	706	535	0	
4	0	0	0	0	950	598	419	
5	0	0	0	0	1022	759	0	
6	0	0	0	0	504	816	0	
7	0	0	0	0	0	627	133	
8	0	0	0	0	521	543	1023	
9	0	0	0	0	629	528	1023	
10	0	0	0	0	597	638	1023	
11	0	0	0	0	548	689	1023	
12	0	0	0	0	490	482	307	
13	0	0	0	0	503	294	0	
14	0	0	0	0	0	195	1023	
15	0	0	0	0	903	253	1023	
0	0	0	0	0	1022	333	1023	
1	0	0	0	0	756	414	0	
2	0	0	0	0	440	533	0	
3	0	0	0	0	152	527	0	
4	0	0	0	0	221	622	0	
5	0	0	0	0	428	706	631	
6	0	0	0	0	537	712	0	
7	0	0	0	0	0	695	0	
8	0	0	0	0	0	662	1023	
9	0	0	0	0	205	573	1023	
10	0	0	0	0	24	702	1023	
11	0	0	0	0	0	687	1023	
12	0	0	0	0	0	524	1021	
13	0	0	0	0	0	264	62	
14	0	0	0	0	65	201	0	
15	0	0	0	0	0	247	1023	
0	0	0	0	0	953	399	1023	
1	0	0	0	0	1022	384	684	
2	0	0	0	0	831	381	0	
3	0	0	0	0	756	519	0	
4	0	0	0	0	563	640	0	
5	0	0	0	0	929	472	63	
6	0	0	0	0	1022	311	0	
7	0	0	0	0	956	347	0	
8	0	0	0	0	524	405	0	
9	0	0	0	0	546	321	1023	
10	0	0	0	0	971	410	1023	
11	0	0	0	0	746	637	1023	
12	0	0	0	0	522	921	1023	
13	0	0	0	0	392	1022	620	
14	0	0	0	0	216	793	0	
15	0	0	0	0	0	629	280	
0	0	0	0	0	316	569	1023	
1	0	0	0	0	795	477	1023	
2	0	0	0	0	795	415	0	
3	0	0	0	0	342	411	0	
4	0	0	0	0	172	504	0	
5	0	0	0	0	108	592	0	
6	0	0	0	0	483	607	442	
7	0	0	0	0	968	562	0	
8	0	0	0	0	280	342	0	
9	0	0	0	0	0	240	78	
10	0	0	0	0	441	292	1023	
11	0	0	0	0	535	335	1023	
12	0	0	0	0	414	395	1023	
13	0	0	0	0	241	475	1023	
14	0	0	0	0	5	653	303	
15	0	0	0	0	0	783	0	
0	0	0	0	0	0	560	1023	
1	0	0	0	0	282	427	1023	
2	0	0	0	0	487	468	1023	
3	0	0	0	0	197	483	0	
4	0	0	0	0	0	454	0	
5	0	0	0	0	0	497	0	
6	0	0	0	0	0	582	0	
7	0	0	0	0	0	676	636	
8	0	0	0	0	235	693	0	
9	0	0	0	0	0	616	0	
10	0	0	0	0	0	459	1023	
11	0	0	0	0	462	425	1023	
12	0	0	0	0	435	399	1023	
13	0	0	0	0	396	396	1023	
14	0	0	0	0	406	435	1002	
15	0	0	0	0	259	448	29	
0	0	0	0	0	313	423	0	
1	0	0	0	0	51	471	1023	
2	0	0	0	0	992	497	1023	
3	0	0	0	0	1022	547	644	
4	0	0	0	0	771	602	0	
5	0	0	0	0	653	639	0	
6	0	0	0	0	440	668	0	
7	0	0	0	0	781	644	95	
8	0	0	0	0	1022	529	0	
9	0	0	0	0	856	435	0	
10	0	0	0	0	529	390	0	
11	0	0	0	0	667	364	1023	
12	0	0	0	0	1022	387	1023	
13	0	0	0	0	1022	450	1023	
14	0	0	0	0	1022	532	1023	
15	0	0	0	0	1022	600	617	
0	0	0	0	0	1022	551	0	
1	0	0	0	0	1022	534	410	
2	0	0	0	0	1022	456	1023	
3	0	0	0	0	1022	381	1023	
4	0	0	0	0	1022	372	0	
5	0	0	0	0	1022	454	0	
6	0	0	0	0	1022	614	0	
